bay_segment,lyr,mean,time
OTB,CRW_SST|1994-06-05 12:00:00,26.79431042691058,1994-06-05T12:00:00Z
OTB,CRW_SST|1994-06-06 12:00:00,27.007131178193156,1994-06-06T12:00:00Z
OTB,CRW_SST|1994-06-07 12:00:00,27.164979407902717,1994-06-07T12:00:00Z
OTB,CRW_SST|1994-06-08 12:00:00,27.433793941430448,1994-06-08T12:00:00Z
OTB,CRW_SST|1994-06-09 12:00:00,27.727229476526773,1994-06-09T12:00:00Z
OTB,CRW_SST|1994-06-10 12:00:00,27.682732572752155,1994-06-10T12:00:00Z
OTB,CRW_SST|1994-06-11 12:00:00,27.80638191839228,1994-06-11T12:00:00Z
OTB,CRW_SST|1994-06-12 12:00:00,28.268252484292688,1994-06-12T12:00:00Z
OTB,CRW_SST|1994-06-13 12:00:00,28.462080927680336,1994-06-13T12:00:00Z
OTB,CRW_SST|1994-06-14 12:00:00,28.439644416662095,1994-06-14T12:00:00Z
OTB,CRW_SST|1994-06-15 12:00:00,28.690363073335504,1994-06-15T12:00:00Z
OTB,CRW_SST|1994-06-16 12:00:00,28.64514545289904,1994-06-16T12:00:00Z
OTB,CRW_SST|1994-06-17 12:00:00,28.77181269146131,1994-06-17T12:00:00Z
OTB,CRW_SST|1994-06-18 12:00:00,28.3202090886326,1994-06-18T12:00:00Z
OTB,CRW_SST|1994-06-19 12:00:00,28.3322779159552,1994-06-19T12:00:00Z
OTB,CRW_SST|1994-06-20 12:00:00,28.49238344783327,1994-06-20T12:00:00Z
OTB,CRW_SST|1994-06-21 12:00:00,28.557102859820294,1994-06-21T12:00:00Z
OTB,CRW_SST|1994-06-22 12:00:00,28.677457742435738,1994-06-22T12:00:00Z
OTB,CRW_SST|1994-06-23 12:00:00,28.333881231952493,1994-06-23T12:00:00Z
OTB,CRW_SST|1994-06-24 12:00:00,28.37101193700927,1994-06-24T12:00:00Z
OTB,CRW_SST|1994-06-25 12:00:00,28.471728648708076,1994-06-25T12:00:00Z
OTB,CRW_SST|1994-06-26 12:00:00,29.435780056150687,1994-06-26T12:00:00Z
OTB,CRW_SST|1994-06-27 12:00:00,29.219981912207473,1994-06-27T12:00:00Z
OTB,CRW_SST|1994-06-28 12:00:00,28.980064346470034,1994-06-28T12:00:00Z
OTB,CRW_SST|1994-06-29 12:00:00,28.774821051868916,1994-06-29T12:00:00Z
OTB,CRW_SST|1994-06-30 12:00:00,28.859195663881895,1994-06-30T12:00:00Z
OTB,CRW_SST|1994-07-01 12:00:00,29.226584280274405,1994-07-01T12:00:00Z
OTB,CRW_SST|1994-07-02 12:00:00,29.299137420505257,1994-07-02T12:00:00Z
OTB,CRW_SST|1994-07-03 12:00:00,28.826650269727462,1994-07-03T12:00:00Z
OTB,CRW_SST|1994-07-04 12:00:00,28.75396845527918,1994-07-04T12:00:00Z
OTB,CRW_SST|1994-07-05 12:00:00,28.883707655701517,1994-07-05T12:00:00Z
OTB,CRW_SST|1994-07-06 12:00:00,28.95018104227671,1994-07-06T12:00:00Z
OTB,CRW_SST|1994-07-07 12:00:00,29.613408998082416,1994-07-07T12:00:00Z
OTB,CRW_SST|1994-07-08 12:00:00,29.380476943264505,1994-07-08T12:00:00Z
OTB,CRW_SST|1994-07-09 12:00:00,29.356489130573397,1994-07-09T12:00:00Z
OTB,CRW_SST|1994-07-10 12:00:00,29.354023051291446,1994-07-10T12:00:00Z
OTB,CRW_SST|1994-07-11 12:00:00,29.191228368172574,1994-07-11T12:00:00Z
OTB,CRW_SST|1994-07-12 12:00:00,29.14880967369447,1994-07-12T12:00:00Z
OTB,CRW_SST|1994-07-13 12:00:00,29.08703698142786,1994-07-13T12:00:00Z
OTB,CRW_SST|1994-07-14 12:00:00,29.22792318996751,1994-07-14T12:00:00Z
OTB,CRW_SST|1994-07-15 12:00:00,29.43460131239503,1994-07-15T12:00:00Z
OTB,CRW_SST|1994-07-16 12:00:00,29.625105278535965,1994-07-16T12:00:00Z
OTB,CRW_SST|1994-07-17 12:00:00,29.706701107780084,1994-07-17T12:00:00Z
OTB,CRW_SST|1994-07-18 12:00:00,29.463095558369016,1994-07-18T12:00:00Z
OTB,CRW_SST|1994-07-19 12:00:00,29.528040678642927,1994-07-19T12:00:00Z
OTB,CRW_SST|1994-07-20 12:00:00,29.50296404851535,1994-07-20T12:00:00Z
OTB,CRW_SST|1994-07-21 12:00:00,29.64270295662551,1994-07-21T12:00:00Z
OTB,CRW_SST|1994-07-22 12:00:00,29.630193693135524,1994-07-22T12:00:00Z
OTB,CRW_SST|1994-07-23 12:00:00,29.58277115309276,1994-07-23T12:00:00Z
OTB,CRW_SST|1994-07-24 12:00:00,29.306087724244655,1994-07-24T12:00:00Z
OTB,CRW_SST|1994-07-25 12:00:00,29.42493032160036,1994-07-25T12:00:00Z
OTB,CRW_SST|1994-07-26 12:00:00,29.54922916046963,1994-07-26T12:00:00Z
OTB,CRW_SST|1994-07-27 12:00:00,29.469220167364984,1994-07-27T12:00:00Z
OTB,CRW_SST|1994-07-28 12:00:00,29.448180485634985,1994-07-28T12:00:00Z
OTB,CRW_SST|1994-07-29 12:00:00,29.26227583438658,1994-07-29T12:00:00Z
OTB,CRW_SST|1994-07-30 12:00:00,29.27298455599509,1994-07-30T12:00:00Z
OTB,CRW_SST|1994-07-31 12:00:00,29.403597695510864,1994-07-31T12:00:00Z
OTB,CRW_SST|1994-08-01 12:00:00,29.550730586379697,1994-08-01T12:00:00Z
OTB,CRW_SST|1994-08-02 12:00:00,29.88660202590146,1994-08-02T12:00:00Z
OTB,CRW_SST|1994-08-03 12:00:00,29.63883585857761,1994-08-03T12:00:00Z
OTB,CRW_SST|1994-08-04 12:00:00,29.578708634052244,1994-08-04T12:00:00Z
OTB,CRW_SST|1994-08-05 12:00:00,29.461958196130215,1994-08-05T12:00:00Z
OTB,CRW_SST|1994-08-06 12:00:00,29.627390793843666,1994-08-06T12:00:00Z
OTB,CRW_SST|1994-08-07 12:00:00,29.53891808968093,1994-08-07T12:00:00Z
OTB,CRW_SST|1994-08-08 12:00:00,29.384902238854625,1994-08-08T12:00:00Z
OTB,CRW_SST|1994-08-09 12:00:00,29.247757930615613,1994-08-09T12:00:00Z
OTB,CRW_SST|1994-08-10 12:00:00,29.571584950990452,1994-08-10T12:00:00Z
OTB,CRW_SST|1994-08-11 12:00:00,29.58037194666919,1994-08-11T12:00:00Z
OTB,CRW_SST|1994-08-12 12:00:00,29.53551982810225,1994-08-12T12:00:00Z
OTB,CRW_SST|1994-08-13 12:00:00,29.359286986036327,1994-08-13T12:00:00Z
OTB,CRW_SST|1994-08-14 12:00:00,28.928474510262056,1994-08-14T12:00:00Z
OTB,CRW_SST|1994-08-15 12:00:00,28.68484900375811,1994-08-15T12:00:00Z
OTB,CRW_SST|1994-08-16 12:00:00,28.63897764653623,1994-08-16T12:00:00Z
OTB,CRW_SST|1994-08-17 12:00:00,28.475659099012315,1994-08-17T12:00:00Z
OTB,CRW_SST|1994-08-18 12:00:00,28.149341999126698,1994-08-18T12:00:00Z
OTB,CRW_SST|1994-08-19 12:00:00,28.27015373702751,1994-08-19T12:00:00Z
OTB,CRW_SST|1994-08-20 12:00:00,28.37773216808517,1994-08-20T12:00:00Z
OTB,CRW_SST|1994-08-21 12:00:00,28.383176935187794,1994-08-21T12:00:00Z
OTB,CRW_SST|1994-08-22 12:00:00,28.396913442716436,1994-08-22T12:00:00Z
OTB,CRW_SST|1994-08-23 12:00:00,28.565935535898543,1994-08-23T12:00:00Z
OTB,CRW_SST|1994-08-24 12:00:00,28.893057986246937,1994-08-24T12:00:00Z
OTB,CRW_SST|1994-08-25 12:00:00,28.786302578127618,1994-08-25T12:00:00Z
OTB,CRW_SST|1994-08-26 12:00:00,28.807101368854276,1994-08-26T12:00:00Z
OTB,CRW_SST|1994-08-27 12:00:00,28.55142169926217,1994-08-27T12:00:00Z
OTB,CRW_SST|1994-08-28 12:00:00,28.435876972518205,1994-08-28T12:00:00Z
OTB,CRW_SST|1994-08-29 12:00:00,28.529450397693143,1994-08-29T12:00:00Z
OTB,CRW_SST|1994-08-30 12:00:00,28.83270633114388,1994-08-30T12:00:00Z
OTB,CRW_SST|1994-08-31 12:00:00,29.016705188077356,1994-08-31T12:00:00Z
OTB,CRW_SST|1994-09-01 12:00:00,29.129533079400037,1994-09-01T12:00:00Z
OTB,CRW_SST|1994-09-02 12:00:00,29.11887585217943,1994-09-02T12:00:00Z
OTB,CRW_SST|1994-09-03 12:00:00,29.10639216370375,1994-09-03T12:00:00Z
OTB,CRW_SST|1994-09-04 12:00:00,28.879371670880136,1994-09-04T12:00:00Z
OTB,CRW_SST|1994-09-05 12:00:00,28.586326107128794,1994-09-05T12:00:00Z
OTB,CRW_SST|1994-09-06 12:00:00,28.491915950933496,1994-09-06T12:00:00Z
OTB,CRW_SST|1994-09-07 12:00:00,28.622344224419145,1994-09-07T12:00:00Z
OTB,CRW_SST|1994-09-08 12:00:00,28.59299499239238,1994-09-08T12:00:00Z
OTB,CRW_SST|1994-09-09 12:00:00,28.730467944299765,1994-09-09T12:00:00Z
OTB,CRW_SST|1994-09-10 12:00:00,28.876803127008465,1994-09-10T12:00:00Z
OTB,CRW_SST|1994-09-11 12:00:00,29.145444571836197,1994-09-11T12:00:00Z
OTB,CRW_SST|1994-09-12 12:00:00,28.793629693619717,1994-09-12T12:00:00Z
OTB,CRW_SST|1994-09-13 12:00:00,28.62400329583749,1994-09-13T12:00:00Z
OTB,CRW_SST|1994-09-14 12:00:00,28.491999714400517,1994-09-14T12:00:00Z
OTB,CRW_SST|1994-09-15 12:00:00,28.25309724885306,1994-09-15T12:00:00Z
OTB,CRW_SST|1994-09-16 12:00:00,28.101480895330347,1994-09-16T12:00:00Z
OTB,CRW_SST|1994-09-17 12:00:00,28.49645434229192,1994-09-17T12:00:00Z
OTB,CRW_SST|1994-09-18 12:00:00,28.21616554955288,1994-09-18T12:00:00Z
OTB,CRW_SST|1994-09-19 12:00:00,28.216346559997763,1994-09-19T12:00:00Z
OTB,CRW_SST|1994-09-20 12:00:00,27.98424883469584,1994-09-20T12:00:00Z
OTB,CRW_SST|1994-09-21 12:00:00,28.12958651670546,1994-09-21T12:00:00Z
OTB,CRW_SST|1994-09-22 12:00:00,27.69580895686809,1994-09-22T12:00:00Z
OTB,CRW_SST|1994-09-23 12:00:00,27.660379398827057,1994-09-23T12:00:00Z
OTB,CRW_SST|1994-09-24 12:00:00,27.474080230162908,1994-09-24T12:00:00Z
OTB,CRW_SST|1994-09-25 12:00:00,27.28085832342625,1994-09-25T12:00:00Z
OTB,CRW_SST|1994-09-26 12:00:00,27.192387534699897,1994-09-26T12:00:00Z
OTB,CRW_SST|1994-09-27 12:00:00,27.204444017599595,1994-09-27T12:00:00Z
OTB,CRW_SST|1994-09-28 12:00:00,27.25595645213401,1994-09-28T12:00:00Z
OTB,CRW_SST|1994-09-29 12:00:00,27.270718602835267,1994-09-29T12:00:00Z
OTB,CRW_SST|1994-09-30 12:00:00,27.24114614630418,1994-09-30T12:00:00Z
OTB,CRW_SST|1994-10-01 12:00:00,27.154953817244678,1994-10-01T12:00:00Z
OTB,CRW_SST|1994-10-02 12:00:00,26.982985965839763,1994-10-02T12:00:00Z
OTB,CRW_SST|1994-10-03 12:00:00,26.866350728182688,1994-10-03T12:00:00Z
OTB,CRW_SST|1994-10-04 12:00:00,26.639351414991424,1994-10-04T12:00:00Z
OTB,CRW_SST|1994-10-05 12:00:00,26.50837546858455,1994-10-05T12:00:00Z
OTB,CRW_SST|1994-10-06 12:00:00,26.42839191678332,1994-10-06T12:00:00Z
OTB,CRW_SST|1994-10-07 12:00:00,26.57318491097024,1994-10-07T12:00:00Z
OTB,CRW_SST|1994-10-08 12:00:00,26.531185096683505,1994-10-08T12:00:00Z
OTB,CRW_SST|1994-10-09 12:00:00,26.481168340636636,1994-10-09T12:00:00Z
OTB,CRW_SST|1994-10-10 12:00:00,26.29127939055974,1994-10-10T12:00:00Z
OTB,CRW_SST|1994-10-11 12:00:00,26.218693739985522,1994-10-11T12:00:00Z
OTB,CRW_SST|1994-10-12 12:00:00,25.640125664685844,1994-10-12T12:00:00Z
OTB,CRW_SST|1994-10-13 12:00:00,25.910144204528827,1994-10-13T12:00:00Z
OTB,CRW_SST|1994-10-14 12:00:00,25.943047332716688,1994-10-14T12:00:00Z
OTB,CRW_SST|1994-10-15 12:00:00,25.998831632915355,1994-10-15T12:00:00Z
OTB,CRW_SST|1994-10-16 12:00:00,25.679938542275174,1994-10-16T12:00:00Z
OTB,CRW_SST|1994-10-17 12:00:00,25.24164153050125,1994-10-17T12:00:00Z
OTB,CRW_SST|1994-10-18 12:00:00,24.864123563965354,1994-10-18T12:00:00Z
OTB,CRW_SST|1994-10-19 12:00:00,25.0481736610202,1994-10-19T12:00:00Z
OTB,CRW_SST|1994-10-20 12:00:00,25.163346159810423,1994-10-20T12:00:00Z
OTB,CRW_SST|1994-10-21 12:00:00,25.33075100061738,1994-10-21T12:00:00Z
OTB,CRW_SST|1994-10-22 12:00:00,25.530812371723666,1994-10-22T12:00:00Z
OTB,CRW_SST|1994-10-23 12:00:00,25.847411523587898,1994-10-23T12:00:00Z
OTB,CRW_SST|1994-10-24 12:00:00,26.250358042954392,1994-10-24T12:00:00Z
OTB,CRW_SST|1994-10-25 12:00:00,26.206764396745257,1994-10-25T12:00:00Z
OTB,CRW_SST|1994-10-26 12:00:00,25.453438176679036,1994-10-26T12:00:00Z
OTB,CRW_SST|1994-10-27 12:00:00,25.296730454124937,1994-10-27T12:00:00Z
OTB,CRW_SST|1994-10-28 12:00:00,25.384751341415104,1994-10-28T12:00:00Z
OTB,CRW_SST|1994-10-29 12:00:00,25.366234157938038,1994-10-29T12:00:00Z
OTB,CRW_SST|1994-10-30 12:00:00,25.125446467505203,1994-10-30T12:00:00Z
OTB,CRW_SST|1994-10-31 12:00:00,24.773930007008488,1994-10-31T12:00:00Z
OTB,CRW_SST|1994-11-01 12:00:00,24.91603077654475,1994-11-01T12:00:00Z
OTB,CRW_SST|1994-11-02 12:00:00,24.980807261745685,1994-11-02T12:00:00Z
OTB,CRW_SST|1994-11-03 12:00:00,25.14309931475045,1994-11-03T12:00:00Z
OTB,CRW_SST|1994-11-04 12:00:00,24.6449757757081,1994-11-04T12:00:00Z
OTB,CRW_SST|1994-11-05 12:00:00,24.500198123952288,1994-11-05T12:00:00Z
OTB,CRW_SST|1994-11-06 12:00:00,24.362148861577545,1994-11-06T12:00:00Z
OTB,CRW_SST|1994-11-07 12:00:00,24.429557193668128,1994-11-07T12:00:00Z
OTB,CRW_SST|1994-11-08 12:00:00,24.54349422353817,1994-11-08T12:00:00Z
OTB,CRW_SST|1994-11-09 12:00:00,24.807258139123675,1994-11-09T12:00:00Z
OTB,CRW_SST|1994-11-10 12:00:00,25.118215928276143,1994-11-10T12:00:00Z
OTB,CRW_SST|1994-11-11 12:00:00,25.415855011607842,1994-11-11T12:00:00Z
OTB,CRW_SST|1994-11-12 12:00:00,25.216263672838213,1994-11-12T12:00:00Z
OTB,CRW_SST|1994-11-13 12:00:00,25.149805711402312,1994-11-13T12:00:00Z
OTB,CRW_SST|1994-11-14 12:00:00,24.9632924184136,1994-11-14T12:00:00Z
OTB,CRW_SST|1994-11-15 12:00:00,24.61384097228449,1994-11-15T12:00:00Z
OTB,CRW_SST|1994-11-16 12:00:00,24.08691503794021,1994-11-16T12:00:00Z
OTB,CRW_SST|1994-11-17 12:00:00,23.752545713641293,1994-11-17T12:00:00Z
OTB,CRW_SST|1994-11-18 12:00:00,23.286466526544963,1994-11-18T12:00:00Z
OTB,CRW_SST|1994-11-19 12:00:00,23.240819522521136,1994-11-19T12:00:00Z
OTB,CRW_SST|1994-11-20 12:00:00,23.061083614244705,1994-11-20T12:00:00Z
OTB,CRW_SST|1994-11-21 12:00:00,23.16165749072584,1994-11-21T12:00:00Z
OTB,CRW_SST|1994-11-22 12:00:00,22.941194258685393,1994-11-22T12:00:00Z
OTB,CRW_SST|1994-11-23 12:00:00,22.871652512319173,1994-11-23T12:00:00Z
OTB,CRW_SST|1994-11-24 12:00:00,22.733695195885975,1994-11-24T12:00:00Z
OTB,CRW_SST|1994-11-25 12:00:00,22.48291982033143,1994-11-25T12:00:00Z
OTB,CRW_SST|1994-11-26 12:00:00,22.297378695667064,1994-11-26T12:00:00Z
OTB,CRW_SST|1994-11-27 12:00:00,22.155398566789028,1994-11-27T12:00:00Z
OTB,CRW_SST|1994-11-28 12:00:00,22.2447417566989,1994-11-28T12:00:00Z
OTB,CRW_SST|1994-11-29 12:00:00,22.287902026862874,1994-11-29T12:00:00Z
OTB,CRW_SST|1994-11-30 12:00:00,22.268077278270617,1994-11-30T12:00:00Z
OTB,CRW_SST|1994-12-01 12:00:00,22.43073009077343,1994-12-01T12:00:00Z
OTB,CRW_SST|1994-12-02 12:00:00,22.515790060901395,1994-12-02T12:00:00Z
OTB,CRW_SST|1994-12-03 12:00:00,22.56347564080404,1994-12-03T12:00:00Z
OTB,CRW_SST|1994-12-04 12:00:00,22.642620384880008,1994-12-04T12:00:00Z
OTB,CRW_SST|1994-12-05 12:00:00,22.736066153130743,1994-12-05T12:00:00Z
OTB,CRW_SST|1994-12-06 12:00:00,22.78111367928971,1994-12-06T12:00:00Z
OTB,CRW_SST|1994-12-07 12:00:00,22.74499499999316,1994-12-07T12:00:00Z
OTB,CRW_SST|1994-12-08 12:00:00,22.608545809165747,1994-12-08T12:00:00Z
OTB,CRW_SST|1994-12-09 12:00:00,23.084857758367338,1994-12-09T12:00:00Z
OTB,CRW_SST|1994-12-10 12:00:00,23.123075341981178,1994-12-10T12:00:00Z
OTB,CRW_SST|1994-12-11 12:00:00,22.738340909946842,1994-12-11T12:00:00Z
OTB,CRW_SST|1994-12-12 12:00:00,22.0719868213874,1994-12-12T12:00:00Z
OTB,CRW_SST|1994-12-13 12:00:00,22.13798621891472,1994-12-13T12:00:00Z
OTB,CRW_SST|1994-12-14 12:00:00,21.852624514013012,1994-12-14T12:00:00Z
OTB,CRW_SST|1994-12-15 12:00:00,21.612983308217462,1994-12-15T12:00:00Z
OTB,CRW_SST|1994-12-16 12:00:00,21.409483806607316,1994-12-16T12:00:00Z
OTB,CRW_SST|1994-12-17 12:00:00,21.338052776710065,1994-12-17T12:00:00Z
OTB,CRW_SST|1994-12-18 12:00:00,20.83989432974472,1994-12-18T12:00:00Z
OTB,CRW_SST|1994-12-19 12:00:00,20.46712097665471,1994-12-19T12:00:00Z
OTB,CRW_SST|1994-12-20 12:00:00,20.216471253673877,1994-12-20T12:00:00Z
OTB,CRW_SST|1994-12-21 12:00:00,19.85565316181812,1994-12-21T12:00:00Z
OTB,CRW_SST|1994-12-22 12:00:00,19.331653214148286,1994-12-22T12:00:00Z
OTB,CRW_SST|1994-12-23 12:00:00,19.319208642472645,1994-12-23T12:00:00Z
OTB,CRW_SST|1994-12-24 12:00:00,19.137839450651065,1994-12-24T12:00:00Z
OTB,CRW_SST|1994-12-25 12:00:00,18.29848873519869,1994-12-25T12:00:00Z
OTB,CRW_SST|1994-12-26 12:00:00,18.42426611028283,1994-12-26T12:00:00Z
OTB,CRW_SST|1994-12-27 12:00:00,18.45614175826768,1994-12-27T12:00:00Z
OTB,CRW_SST|1994-12-28 12:00:00,18.778667240212574,1994-12-28T12:00:00Z
OTB,CRW_SST|1994-12-29 12:00:00,18.93168675910816,1994-12-29T12:00:00Z
OTB,CRW_SST|1994-12-30 12:00:00,18.931859418691072,1994-12-30T12:00:00Z
OTB,CRW_SST|1994-12-31 12:00:00,18.954449952938802,1994-12-31T12:00:00Z
OTB,CRW_SST|1995-01-01 12:00:00,18.948024675375063,1995-01-01T12:00:00Z
OTB,CRW_SST|1995-01-02 12:00:00,19.080106845978875,1995-01-02T12:00:00Z
OTB,CRW_SST|1995-01-03 12:00:00,19.177304591185024,1995-01-03T12:00:00Z
OTB,CRW_SST|1995-01-04 12:00:00,18.743365351264597,1995-01-04T12:00:00Z
OTB,CRW_SST|1995-01-05 12:00:00,18.57145702840183,1995-01-05T12:00:00Z
OTB,CRW_SST|1995-01-06 12:00:00,18.564652773780516,1995-01-06T12:00:00Z
OTB,CRW_SST|1995-01-07 12:00:00,18.608039049227315,1995-01-07T12:00:00Z
OTB,CRW_SST|1995-01-08 12:00:00,18.44222634128708,1995-01-08T12:00:00Z
OTB,CRW_SST|1995-01-09 12:00:00,18.479782067885054,1995-01-09T12:00:00Z
OTB,CRW_SST|1995-01-10 12:00:00,18.42230232833616,1995-01-10T12:00:00Z
OTB,CRW_SST|1995-01-11 12:00:00,18.469911192520883,1995-01-11T12:00:00Z
OTB,CRW_SST|1995-01-12 12:00:00,18.51103757299037,1995-01-12T12:00:00Z
OTB,CRW_SST|1995-01-13 12:00:00,18.665781088609947,1995-01-13T12:00:00Z
OTB,CRW_SST|1995-01-14 12:00:00,18.58666059623092,1995-01-14T12:00:00Z
OTB,CRW_SST|1995-01-15 12:00:00,18.287749645200638,1995-01-15T12:00:00Z
OTB,CRW_SST|1995-01-16 12:00:00,18.27949867592339,1995-01-16T12:00:00Z
OTB,CRW_SST|1995-01-17 12:00:00,18.148269630364332,1995-01-17T12:00:00Z
OTB,CRW_SST|1995-01-18 12:00:00,18.152324080013926,1995-01-18T12:00:00Z
OTB,CRW_SST|1995-01-19 12:00:00,18.08394918130342,1995-01-19T12:00:00Z
OTB,CRW_SST|1995-01-20 12:00:00,17.84446728293958,1995-01-20T12:00:00Z
OTB,CRW_SST|1995-01-21 12:00:00,17.464733477559655,1995-01-21T12:00:00Z
OTB,CRW_SST|1995-01-22 12:00:00,17.04049602589288,1995-01-22T12:00:00Z
OTB,CRW_SST|1995-01-23 12:00:00,16.87666169101957,1995-01-23T12:00:00Z
OTB,CRW_SST|1995-01-24 12:00:00,16.600696273438952,1995-01-24T12:00:00Z
OTB,CRW_SST|1995-01-25 12:00:00,16.47509753710518,1995-01-25T12:00:00Z
OTB,CRW_SST|1995-01-26 12:00:00,16.251572550049435,1995-01-26T12:00:00Z
OTB,CRW_SST|1995-01-27 12:00:00,16.300406771083548,1995-01-27T12:00:00Z
OTB,CRW_SST|1995-01-28 12:00:00,16.41036386329314,1995-01-28T12:00:00Z
OTB,CRW_SST|1995-01-29 12:00:00,16.736043350885165,1995-01-29T12:00:00Z
OTB,CRW_SST|1995-01-30 12:00:00,16.196088093184592,1995-01-30T12:00:00Z
OTB,CRW_SST|1995-01-31 12:00:00,15.969268046214435,1995-01-31T12:00:00Z
OTB,CRW_SST|1995-02-01 12:00:00,16.218734780375506,1995-02-01T12:00:00Z
OTB,CRW_SST|1995-02-02 12:00:00,16.546403916204014,1995-02-02T12:00:00Z
OTB,CRW_SST|1995-02-03 12:00:00,16.66419864706071,1995-02-03T12:00:00Z
OTB,CRW_SST|1995-02-04 12:00:00,16.907469570392404,1995-02-04T12:00:00Z
OTB,CRW_SST|1995-02-05 12:00:00,16.770618770069,1995-02-05T12:00:00Z
OTB,CRW_SST|1995-02-06 12:00:00,15.490152961550567,1995-02-06T12:00:00Z
OTB,CRW_SST|1995-02-07 12:00:00,15.221514303974374,1995-02-07T12:00:00Z
OTB,CRW_SST|1995-02-08 12:00:00,15.025666272919809,1995-02-08T12:00:00Z
OTB,CRW_SST|1995-02-09 12:00:00,15.046222759290428,1995-02-09T12:00:00Z
OTB,CRW_SST|1995-02-10 12:00:00,15.30764409984362,1995-02-10T12:00:00Z
OTB,CRW_SST|1995-02-11 12:00:00,15.271762372072438,1995-02-11T12:00:00Z
OTB,CRW_SST|1995-02-12 12:00:00,15.349437160223632,1995-02-12T12:00:00Z
OTB,CRW_SST|1995-02-13 12:00:00,15.273616511868626,1995-02-13T12:00:00Z
OTB,CRW_SST|1995-02-14 12:00:00,15.338105139409176,1995-02-14T12:00:00Z
OTB,CRW_SST|1995-02-15 12:00:00,16.16786272704753,1995-02-15T12:00:00Z
OTB,CRW_SST|1995-02-16 12:00:00,16.820724732475462,1995-02-16T12:00:00Z
OTB,CRW_SST|1995-02-17 12:00:00,17.169864996603643,1995-02-17T12:00:00Z
OTB,CRW_SST|1995-02-18 12:00:00,17.45422633567567,1995-02-18T12:00:00Z
OTB,CRW_SST|1995-02-19 12:00:00,17.57432562757445,1995-02-19T12:00:00Z
OTB,CRW_SST|1995-02-20 12:00:00,16.2350405955848,1995-02-20T12:00:00Z
OTB,CRW_SST|1995-02-21 12:00:00,16.100861863757395,1995-02-21T12:00:00Z
OTB,CRW_SST|1995-02-22 12:00:00,15.849821235468925,1995-02-22T12:00:00Z
OTB,CRW_SST|1995-02-23 12:00:00,16.054147014055186,1995-02-23T12:00:00Z
OTB,CRW_SST|1995-02-24 12:00:00,16.18872657039217,1995-02-24T12:00:00Z
OTB,CRW_SST|1995-02-25 12:00:00,16.628277235988122,1995-02-25T12:00:00Z
OTB,CRW_SST|1995-02-26 12:00:00,16.78023896411838,1995-02-26T12:00:00Z
OTB,CRW_SST|1995-02-27 12:00:00,16.876260900453627,1995-02-27T12:00:00Z
OTB,CRW_SST|1995-02-28 12:00:00,17.126470271777638,1995-02-28T12:00:00Z
OTB,CRW_SST|1995-03-01 12:00:00,17.644981752940172,1995-03-01T12:00:00Z
OTB,CRW_SST|1995-03-02 12:00:00,17.684413284141,1995-03-02T12:00:00Z
OTB,CRW_SST|1995-03-03 12:00:00,17.620821399668998,1995-03-03T12:00:00Z
OTB,CRW_SST|1995-03-04 12:00:00,17.676290728529768,1995-03-04T12:00:00Z
OTB,CRW_SST|1995-03-05 12:00:00,17.658956600352663,1995-03-05T12:00:00Z
OTB,CRW_SST|1995-03-06 12:00:00,17.94066535621351,1995-03-06T12:00:00Z
OTB,CRW_SST|1995-03-07 12:00:00,18.162757779397793,1995-03-07T12:00:00Z
OTB,CRW_SST|1995-03-08 12:00:00,18.365816501485572,1995-03-08T12:00:00Z
OTB,CRW_SST|1995-03-09 12:00:00,17.23232792923468,1995-03-09T12:00:00Z
OTB,CRW_SST|1995-03-10 12:00:00,17.11731581112097,1995-03-10T12:00:00Z
OTB,CRW_SST|1995-03-11 12:00:00,17.34571782088151,1995-03-11T12:00:00Z
OTB,CRW_SST|1995-03-12 12:00:00,17.562516919292438,1995-03-12T12:00:00Z
OTB,CRW_SST|1995-03-13 12:00:00,17.69067803713781,1995-03-13T12:00:00Z
OTB,CRW_SST|1995-03-14 12:00:00,17.783283330989935,1995-03-14T12:00:00Z
OTB,CRW_SST|1995-03-15 12:00:00,18.02954254830334,1995-03-15T12:00:00Z
OTB,CRW_SST|1995-03-16 12:00:00,18.392725686992378,1995-03-16T12:00:00Z
OTB,CRW_SST|1995-03-17 12:00:00,18.421278676445272,1995-03-17T12:00:00Z
OTB,CRW_SST|1995-03-18 12:00:00,19.005343048798256,1995-03-18T12:00:00Z
OTB,CRW_SST|1995-03-19 12:00:00,19.184677618830143,1995-03-19T12:00:00Z
OTB,CRW_SST|1995-03-20 12:00:00,19.438078540502744,1995-03-20T12:00:00Z
OTB,CRW_SST|1995-03-21 12:00:00,19.739580064338103,1995-03-21T12:00:00Z
OTB,CRW_SST|1995-03-22 12:00:00,19.853036061418752,1995-03-22T12:00:00Z
OTB,CRW_SST|1995-03-23 12:00:00,19.922625020677703,1995-03-23T12:00:00Z
OTB,CRW_SST|1995-03-24 12:00:00,20.135057082783142,1995-03-24T12:00:00Z
OTB,CRW_SST|1995-03-25 12:00:00,19.937026253923968,1995-03-25T12:00:00Z
OTB,CRW_SST|1995-03-26 12:00:00,20.008171793760766,1995-03-26T12:00:00Z
OTB,CRW_SST|1995-03-27 12:00:00,20.203895247655826,1995-03-27T12:00:00Z
OTB,CRW_SST|1995-03-28 12:00:00,20.154106080204862,1995-03-28T12:00:00Z
